32,6,3,6,8,21,44,12,24
34,1,0,0,-1,21,44,12,24
34,-1,0,0,-1,23,46,12,24
34,1,0,0,-1,23,46,12,24
34,-1,0,0,-1,37,48,12,24
34,1,0,0,-1,37,48,12,24
34,-1,0,0,-1,39,50,12,24
32,6,3,6,8,39,50,12,23
34,1,0,0,-1,39,50,12,23
34,-1,0,0,-1,41,52,12,23
34,1,0,0,-1,41,52,12,23
29,2,0,5,1,8,3,0,81
16,6,2,6,3,3,3,1,76
11,5,1,6,1,10,9,1,76
18,6,2,4,4,5,9,2,70
20,3,0,7,2,4,14,4,66
34,1,0,0,-1,4,14,4,66
4,2,1,4,3,6,16,4,66
28,4,3,5,10,1,16,5,62
34,-1,0,0,-1,8,18,5,62
30,3,1,5,2,8,18,5,62
32,6,3,6,8,8,18,5,62
5,2,0,5,2,19,24,5,62
25,2,0,6,1,15,24,5,57
6,4,1,7,1,12,24,5,51
32,6,3,6,8,10,26,6,43
7,3,1,6,0,10,26,6,43
0,1,0,2,2,10,26,6,43
1,3,0,3,1,12,28,6,43
2,1,0,3,3,15,29,6,40
34,1,0,0,-1,15,29,6,40
26,2,1,4,4,17,31,6,40
12,3,1,4,3,8,31,8,34
32,6,3,6,8,8,31,8,34
34,-1,0,0,-1,11,34,8,34
34,1,0,0,-1,11,34,8,34
34,-1,0,0,-1,21,36,8,34
8,5,2,4,6,21,36,8,34
25,2,0,6,1,34,41,8,34
3,2,0,3,2,29,41,9,30
34,-1,0,0,-1,25,41,9,27
34,1,0,0,-1,25,41,9,27
34,-1,0,0,-1,27,43,9,27
34,1,0,0,-1,27,43,9,27
32,6,3,6,8,27,43,9,27
34,-1,0,0,-1,29,45,9,27
34,1,0,0,-1,29,45,9,27
34,-1,0,0,-1,40,47,9,27
34,1,0,0,-1,40,47,9,27
34,-1,0,0,-1,42,49,9,27
34,1,0,0,-1,42,49,9,27
32,6,3,6,8,42,49,9,27
34,-1,0,0,-1,44,51,9,27
